INDEX,L1_UTM_X,L1_UTM_Y,L1_LON,L1_LAT,R1_UTM_X,R1_UTM_Y,R1_LON,R1_LAT
1057,250292.2591,3688280.451,126.3180559,33.30472849,250292.2591,3688280.451,126.3180559,33.30472849
1058,250292.1439,3688280.291,126.3180547,33.30472702,250292.1439,3688280.291,126.3180547,33.30472702
1059,250292.0217,3688280.137,126.3180535,33.3047256,250292.0217,3688280.137,126.3180535,33.3047256
1060,250291.88,3688279.998,126.318052,33.30472432,250291.88,3688279.998,126.318052,33.30472432
1061,250291.7558,3688279.847,126.3180507,33.30472293,250291.7558,3688279.847,126.3180507,33.30472293
1062,250291.6378,3688279.686,126.3180495,33.30472145,250291.6378,3688279.686,126.3180495,33.30472145
1063,250291.511,3688279.534,126.3180481,33.30472005,250291.511,3688279.534,126.3180481,33.30472005
1064,250291.3758,3688279.389,126.3180467,33.30471871,250291.3758,3688279.389,126.3180467,33.30471871
1065,250291.2519,3688279.234,126.3180454,33.30471729,250291.2519,3688279.234,126.3180454,33.30471729
1066,250291.1368,3688279.074,126.3180443,33.30471582,250291.1368,3688279.074,126.3180443,33.30471582
1067,250291.0149,3688278.917,126.318043,33.30471438,250291.0149,3688278.917,126.318043,33.30471438
1068,250290.8768,3688278.775,126.3180415,33.30471307,250290.8768,3688278.775,126.3180415,33.30471307
1069,250290.7379,3688278.634,126.3180401,33.30471176,250290.7379,3688278.634,126.3180401,33.30471176
1070,250290.5991,3688278.492,126.3180386,33.30471045,250290.5991,3688278.492,126.3180386,33.30471045
1071,250290.4874,3688278.33,126.3180375,33.30470897,250290.4874,3688278.33,126.3180375,33.30470897
1072,250290.3624,3688278.185,126.3180362,33.30470763,250290.3624,3688278.185,126.3180362,33.30470763
1073,250290.2354,3688278.039,126.3180349,33.30470629,250290.2354,3688278.039,126.3180349,33.30470629
1074,250290.1012,3688277.897,126.3180335,33.30470498,250290.1012,3688277.897,126.3180335,33.30470498
1075,250289.9858,3688277.736,126.3180323,33.3047035,250289.9858,3688277.736,126.3180323,33.3047035
1076,250289.879,3688277.575,126.3180312,33.30470202,250289.879,3688277.575,126.3180312,33.30470202
1077,250289.748,3688277.425,126.3180298,33.30470064,250289.748,3688277.425,126.3180298,33.30470064
1078,250289.6248,3688277.274,126.3180285,33.30469925,250289.6248,3688277.274,126.3180285,33.30469925
1079,250289.49,3688277.133,126.3180271,33.30469795,250289.49,3688277.133,126.3180271,33.30469795
1080,250289.3662,3688276.98,126.3180258,33.30469654,250289.3662,3688276.98,126.3180258,33.30469654
1081,250289.2283,3688276.839,126.3180244,33.30469524,250289.2283,3688276.839,126.3180244,33.30469524
1082,250289.1071,3688276.682,126.3180231,33.3046938,250289.1071,3688276.682,126.3180231,33.3046938
1083,250288.9848,3688276.529,126.3180219,33.30469239,250288.9848,3688276.529,126.3180219,33.30469239
1084,250288.8559,3688276.38,126.3180205,33.30469102,250288.8559,3688276.38,126.3180205,33.30469102
1085,250288.7272,3688276.236,126.3180192,33.30468969,250288.7272,3688276.236,126.3180192,33.30468969
1086,250288.6073,3688276.084,126.3180179,33.3046883,250288.6073,3688276.084,126.3180179,33.3046883
1087,250288.4677,3688275.943,126.3180165,33.30468699,250288.4677,3688275.943,126.3180165,33.30468699
1088,250288.3484,3688275.788,126.3180152,33.30468557,250288.3484,3688275.788,126.3180152,33.30468557
1089,250288.2169,3688275.642,126.3180139,33.30468422,250288.2169,3688275.642,126.3180139,33.30468422
1090,250288.0883,3688275.506,126.3180125,33.30468297,250288.0883,3688275.506,126.3180125,33.30468297
1091,250287.9754,3688275.348,126.3180114,33.30468152,250287.9754,3688275.348,126.3180114,33.30468152
1092,250287.8383,3688275.205,126.3180099,33.3046802,250287.8383,3688275.205,126.3180099,33.3046802
1093,250287.7056,3688275.063,126.3180085,33.30467889,250287.7056,3688275.063,126.3180085,33.30467889
1094,250287.5942,3688274.898,126.3180074,33.30467737,250287.5942,3688274.898,126.3180074,33.30467737
1095,250287.4638,3688274.754,126.318006,33.30467605,250287.4638,3688274.754,126.318006,33.30467605
1096,250287.3442,3688274.599,126.3180048,33.30467462,250287.3442,3688274.599,126.3180048,33.30467462
1097,250287.2229,3688274.443,126.3180035,33.30467319,250287.2229,3688274.443,126.3180035,33.30467319
1098,250287.0939,3688274.3,126.3180022,33.30467187,250287.0939,3688274.3,126.3180022,33.30467187
1099,250286.9746,3688274.145,126.318001,33.30467045,250286.9746,3688274.145,126.318001,33.30467045
1100,250286.8508,3688274.001,126.3179997,33.30466912,250286.8508,3688274.001,126.3179997,33.30466912
1101,250286.734,3688273.845,126.3179985,33.30466769,250286.734,3688273.845,126.3179985,33.30466769
1102,250286.6056,3688273.693,126.3179971,33.30466629,250286.6056,3688273.693,126.3179971,33.30466629
1103,250286.4769,3688273.548,126.3179958,33.30466495,250286.4769,3688273.548,126.3179958,33.30466495
1104,250286.3538,3688273.393,126.3179945,33.30466353,250286.3538,3688273.393,126.3179945,33.30466353
1105,250286.2235,3688273.243,126.3179931,33.30466215,250286.2235,3688273.243,126.3179931,33.30466215
1106,250286.0944,3688273.098,126.3179918,33.30466081,250286.0944,3688273.098,126.3179918,33.30466081
1107,250285.9737,3688272.943,126.3179905,33.30465938,250285.9737,3688272.943,126.3179905,33.30465938
1108,250285.8332,3688272.804,126.3179891,33.3046581,250285.8332,3688272.804,126.3179891,33.3046581
1109,250285.7195,3688272.646,126.3179879,33.30465665,250285.7195,3688272.646,126.3179879,33.30465665
1110,250285.5829,3688272.502,126.3179865,33.30465532,250285.5829,3688272.502,126.3179865,33.30465532
1111,250285.4597,3688272.352,126.3179852,33.30465394,250285.4597,3688272.352,126.3179852,33.30465394
1112,250285.3415,3688272.193,126.317984,33.30465248,250285.3415,3688272.193,126.317984,33.30465248
1113,250285.214,3688272.04,126.3179826,33.30465107,250285.214,3688272.04,126.3179826,33.30465107
1114,250285.088,3688271.887,126.3179813,33.30464966,250285.088,3688271.887,126.3179813,33.30464966
1115,250284.961,3688271.736,126.31798,33.30464827,250284.961,3688271.736,126.31798,33.30464827
1116,250284.8299,3688271.593,126.3179786,33.30464696,250284.8299,3688271.593,126.3179786,33.30464696
1117,250284.7002,3688271.445,126.3179773,33.30464559,250284.7002,3688271.445,126.3179773,33.30464559
1118,250284.5707,3688271.299,126.3179759,33.30464425,250284.5707,3688271.299,126.3179759,33.30464425
1119,250284.4464,3688271.143,126.3179747,33.30464281,250284.4464,3688271.143,126.3179747,33.30464281
1120,250284.3128,3688270.994,126.3179733,33.30464144,250284.3128,3688270.994,126.3179733,33.30464144
1121,250284.1935,3688270.841,126.317972,33.30464003,250284.1935,3688270.841,126.317972,33.30464003
1122,250284.0561,3688270.7,126.3179706,33.30463873,250284.0561,3688270.7,126.3179706,33.30463873
1123,250283.9403,3688270.541,126.3179694,33.30463727,250283.9403,3688270.541,126.3179694,33.30463727
1124,250283.8113,3688270.39,126.317968,33.30463588,250283.8113,3688270.39,126.317968,33.30463588
1125,250283.6829,3688270.239,126.3179667,33.30463449,250283.6829,3688270.239,126.3179667,33.30463449
1126,250283.5585,3688270.086,126.3179654,33.30463308,250283.5585,3688270.086,126.3179654,33.30463308
1127,250283.4344,3688269.939,126.3179641,33.30463173,250283.4344,3688269.939,126.3179641,33.30463173
1128,250283.3138,3688269.785,126.3179629,33.30463031,250283.3138,3688269.785,126.3179629,33.30463031
1129,250283.1898,3688269.632,126.3179616,33.30462891,250283.1898,3688269.632,126.3179616,33.30462891
1130,250283.0666,3688269.476,126.3179603,33.30462747,250283.0666,3688269.476,126.3179603,33.30462747
1131,250282.9446,3688269.321,126.317959,33.30462605,250282.9446,3688269.321,126.317959,33.30462605
1132,250282.8137,3688269.173,126.3179577,33.30462468,250282.8137,3688269.173,126.3179577,33.30462468
1133,250282.6914,3688269.02,126.3179564,33.30462328,250282.6914,3688269.02,126.3179564,33.30462328
1134,250282.5629,3688268.871,126.3179551,33.30462191,250282.5629,3688268.871,126.3179551,33.30462191
1135,250282.435,3688268.726,126.3179537,33.30462057,250282.435,3688268.726,126.3179537,33.30462057
1136,250282.307,3688268.582,126.3179524,33.30461924,250282.307,3688268.582,126.3179524,33.30461924
1137,250282.1759,3688268.432,126.317951,33.30461786,250282.1759,3688268.432,126.317951,33.30461786
1138,250282.0579,3688268.271,126.3179498,33.30461638,250282.0579,3688268.271,126.3179498,33.30461638
1139,250281.9425,3688268.115,126.3179486,33.30461495,250281.9425,3688268.115,126.3179486,33.30461495
1140,250281.8224,3688267.957,126.3179474,33.3046135,250281.8224,3688267.957,126.3179474,33.3046135
1141,250281.713,3688267.793,126.3179462,33.304612,250281.713,3688267.793,126.3179462,33.304612
1142,250281.5883,3688267.643,126.317945,33.30461061,250281.5883,3688267.643,126.317945,33.30461061
1143,250281.4622,3688267.493,126.3179436,33.30460923,250281.4622,3688267.493,126.3179436,33.30460923
1144,250281.3399,3688267.343,126.3179424,33.30460785,250281.3399,3688267.343,126.3179424,33.30460785
1145,250281.2003,3688267.204,126.3179409,33.30460657,250281.2003,3688267.204,126.3179409,33.30460657
1146,250281.0837,3688267.046,126.3179397,33.30460512,250281.0837,3688267.046,126.3179397,33.30460512
1147,250280.9619,3688266.889,126.3179384,33.30460368,250280.9619,3688266.889,126.3179384,33.30460368
1148,250280.8628,3688266.718,126.3179374,33.30460211,250280.8628,3688266.718,126.3179374,33.30460211
1149,250280.7266,3688266.582,126.317936,33.30460086,250280.7266,3688266.582,126.317936,33.30460086
1150,250280.5933,3688266.442,126.3179346,33.30459956,250280.5933,3688266.442,126.3179346,33.30459956
1151,250280.4707,3688266.291,126.3179333,33.30459817,250280.4707,3688266.291,126.3179333,33.30459817
1152,250280.3514,3688266.138,126.3179321,33.30459677,250280.3514,3688266.138,126.3179321,33.30459677
1153,250280.2207,3688265.99,126.3179307,33.3045954,250280.2207,3688265.99,126.3179307,33.3045954
1154,250280.0908,3688265.844,126.3179294,33.30459406,250280.0908,3688265.844,126.3179294,33.30459406
1155,250279.9673,3688265.691,126.3179281,33.30459265,250279.9673,3688265.691,126.3179281,33.30459265
1156,250279.8357,3688265.55,126.3179267,33.30459135,250279.8357,3688265.55,126.3179267,33.30459135
1157,250279.6979,3688265.416,126.3179253,33.30459011,250279.6979,3688265.416,126.3179253,33.30459011
1158,250279.5744,3688265.263,126.317924,33.3045887,250279.5744,3688265.263,126.317924,33.3045887
1159,250279.4387,3688265.123,126.3179226,33.30458741,250279.4387,3688265.123,126.3179226,33.30458741
1160,250279.2989,3688264.983,126.3179211,33.30458612,250279.2989,3688264.983,126.3179211,33.30458612
1161,250279.1894,3688264.82,126.31792,33.30458462,250279.1894,3688264.82,126.31792,33.30458462
1162,250279.0414,3688264.69,126.3179184,33.30458342,250279.0414,3688264.69,126.3179184,33.30458342
1163,250278.9127,3688264.543,126.3179171,33.30458206,250278.9127,3688264.543,126.3179171,33.30458206
1164,250278.7847,3688264.393,126.3179158,33.30458068,250278.7847,3688264.393,126.3179158,33.30458068
1165,250278.6589,3688264.245,126.3179145,33.30457932,250278.6589,3688264.245,126.3179145,33.30457932
1166,250278.5413,3688264.09,126.3179132,33.3045779,250278.5413,3688264.09,126.3179132,33.3045779
1167,250278.407,3688263.946,126.3179118,33.30457657,250278.407,3688263.946,126.3179118,33.30457657
1168,250278.2695,3688263.802,126.3179104,33.30457524,250278.2695,3688263.802,126.3179104,33.30457524
1169,250278.1371,3688263.652,126.317909,33.30457386,250278.1371,3688263.652,126.317909,33.30457386
1170,250278.0164,3688263.5,126.3179078,33.30457246,250278.0164,3688263.5,126.3179078,33.30457246
1171,250277.9056,3688263.34,126.3179066,33.30457099,250277.9056,3688263.34,126.3179066,33.30457099
1172,250277.777,3688263.191,126.3179053,33.30456962,250277.777,3688263.191,126.3179053,33.30456962
1173,250277.6544,3688263.04,126.317904,33.30456823,250277.6544,3688263.04,126.317904,33.30456823
1174,250277.5366,3688262.882,126.3179028,33.30456678,250277.5366,3688262.882,126.3179028,33.30456678
1175,250277.4081,3688262.738,126.3179015,33.30456545,250277.4081,3688262.738,126.3179015,33.30456545
1176,250277.2893,3688262.579,126.3179002,33.30456399,250277.2893,3688262.579,126.3179002,33.30456399
1177,250277.1668,3688262.428,126.3178989,33.3045626,250277.1668,3688262.428,126.3178989,33.3045626
1178,250277.0362,3688262.283,126.3178976,33.30456127,250277.0362,3688262.283,126.3178976,33.30456127
1179,250276.9295,3688262.12,126.3178965,33.30455977,250276.9295,3688262.12,126.3178965,33.30455977
1180,250276.8047,3688261.966,126.3178952,33.30455836,250276.8047,3688261.966,126.3178952,33.30455836
1181,250276.6809,3688261.813,126.3178939,33.30455695,250276.6809,3688261.813,126.3178939,33.30455695
1182,250276.5615,3688261.655,126.3178927,33.3045555,250276.5615,3688261.655,126.3178927,33.3045555
1183,250276.4283,3688261.512,126.3178913,33.30455418,250276.4283,3688261.512,126.3178913,33.30455418
1184,250276.3016,3688261.364,126.31789,33.30455282,250276.3016,3688261.364,126.31789,33.30455282
1185,250276.1737,3688261.213,126.3178886,33.30455143,250276.1737,3688261.213,126.3178886,33.30455143
1186,250276.0497,3688261.059,126.3178873,33.30455001,250276.0497,3688261.059,126.3178873,33.30455001
1187,250275.9291,3688260.905,126.3178861,33.30454859,250275.9291,3688260.905,126.3178861,33.30454859
1188,250275.8039,3688260.754,126.3178848,33.3045472,250275.8039,3688260.754,126.3178848,33.3045472
1189,250275.6734,3688260.612,126.3178834,33.30454589,250275.6734,3688260.612,126.3178834,33.30454589
1190,250275.5424,3688260.463,126.3178821,33.30454452,250275.5424,3688260.463,126.3178821,33.30454452
1191,250275.4208,3688260.312,126.3178808,33.30454313,250275.4208,3688260.312,126.3178808,33.30454313
1192,250275.2995,3688260.158,126.3178795,33.30454172,250275.2995,3688260.158,126.3178795,33.30454172
1193,250275.1806,3688260.001,126.3178783,33.30454028,250275.1806,3688260.001,126.3178783,33.30454028
1194,250275.0326,3688259.869,126.3178768,33.30453905,250275.0326,3688259.869,126.3178768,33.30453905
1195,250274.9188,3688259.708,126.3178756,33.30453757,250274.9188,3688259.708,126.3178756,33.30453757
1196,250274.7851,3688259.567,126.3178742,33.30453627,250274.7851,3688259.567,126.3178742,33.30453627
1197,250274.667,3688259.405,126.317873,33.30453479,250274.667,3688259.405,126.317873,33.30453479
1198,250274.5376,3688259.261,126.3178716,33.30453346,250274.5376,3688259.261,126.3178716,33.30453346
1199,250274.4176,3688259.102,126.3178704,33.304532,250274.4176,3688259.102,126.3178704,33.304532
1200,250274.2882,3688258.958,126.317869,33.30453067,250274.2882,3688258.958,126.317869,33.30453067
1201,250274.1679,3688258.804,126.3178678,33.30452926,250274.1679,3688258.804,126.3178678,33.30452926
1202,250274.0375,3688258.657,126.3178664,33.3045279,250274.0375,3688258.657,126.3178664,33.3045279
1203,250273.8954,3688258.52,126.3178649,33.30452663,250273.8954,3688258.52,126.3178649,33.30452663
1204,250273.7589,3688258.379,126.3178635,33.30452533,250273.7589,3688258.379,126.3178635,33.30452533
1205,250273.6275,3688258.23,126.3178621,33.30452396,250273.6275,3688258.23,126.3178621,33.30452396
1206,250273.4914,3688258.091,126.3178607,33.30452267,250273.4914,3688258.091,126.3178607,33.30452267
1207,250273.3674,3688257.936,126.3178594,33.30452125,250273.3674,3688257.936,126.3178594,33.30452125
1208,250273.2488,3688257.783,126.3178582,33.30451984,250273.2488,3688257.783,126.3178582,33.30451984
1209,250273.1378,3688257.624,126.317857,33.30451838,250273.1378,3688257.624,126.317857,33.30451838
1210,250273.0091,3688257.479,126.3178557,33.30451705,250273.0091,3688257.479,126.3178557,33.30451705
1211,250272.8926,3688257.318,126.3178545,33.30451557,250272.8926,3688257.318,126.3178545,33.30451557
1212,250272.7742,3688257.157,126.3178533,33.30451409,250272.7742,3688257.157,126.3178533,33.30451409
1213,250272.6486,3688257.007,126.317852,33.30451271,250272.6486,3688257.007,126.317852,33.30451271
1214,250272.5443,3688256.841,126.3178509,33.30451119,250272.5443,3688256.841,126.3178509,33.30451119
1215,250272.4284,3688256.685,126.3178497,33.30450976,250272.4284,3688256.685,126.3178497,33.30450976
1216,250272.3096,3688256.524,126.3178485,33.30450828,250272.3096,3688256.524,126.3178485,33.30450828
1217,250272.1925,3688256.365,126.3178472,33.30450682,250272.1925,3688256.365,126.3178472,33.30450682
1218,250272.0893,3688256.2,126.3178462,33.30450531,250272.0893,3688256.2,126.3178462,33.30450531
1219,250271.9721,3688256.044,126.317845,33.30450388,250271.9721,3688256.044,126.317845,33.30450388
1220,250271.8672,3688255.88,126.3178439,33.30450238,250271.8672,3688255.88,126.3178439,33.30450238
1221,250271.7403,3688255.727,126.3178426,33.30450097,250271.7403,3688255.727,126.3178426,33.30450097
1222,250271.6325,3688255.562,126.3178415,33.30449946,250271.6325,3688255.562,126.3178415,33.30449946
1223,250271.5136,3688255.405,126.3178402,33.30449802,250271.5136,3688255.405,126.3178402,33.30449802
1224,250271.4104,3688255.239,126.3178392,33.3044965,250271.4104,3688255.239,126.3178392,33.3044965
1225,250271.29,3688255.084,126.3178379,33.30449507,250271.29,3688255.084,126.3178379,33.30449507
1226,250271.1597,3688254.938,126.3178366,33.30449373,250271.1597,3688254.938,126.3178366,33.30449373
1227,250271.0312,3688254.788,126.3178352,33.30449234,250271.0312,3688254.788,126.3178352,33.30449234
1228,250270.9162,3688254.631,126.317834,33.3044909,250270.9162,3688254.631,126.317834,33.3044909
1229,250270.7981,3688254.474,126.3178328,33.30448946,250270.7981,3688254.474,126.3178328,33.30448946
1230,250270.6624,3688254.335,126.3178314,33.30448818,250270.6624,3688254.335,126.3178314,33.30448818
1231,250270.5291,3688254.189,126.31783,33.30448683,250270.5291,3688254.189,126.31783,33.30448683
1232,250270.424,3688254.022,126.3178289,33.3044853,250270.424,3688254.022,126.3178289,33.3044853
1233,250270.2882,3688253.881,126.3178275,33.304484,250270.2882,3688253.881,126.3178275,33.304484
1234,250270.1578,3688253.734,126.3178261,33.30448265,250270.1578,3688253.734,126.3178261,33.30448265
1235,250270.0284,3688253.587,126.3178248,33.30448129,250270.0284,3688253.587,126.3178248,33.30448129
1236,250269.9071,3688253.431,126.3178235,33.30447986,250269.9071,3688253.431,126.3178235,33.30447986
1237,250269.7758,3688253.284,126.3178222,33.3044785,250269.7758,3688253.284,126.3178222,33.3044785
1238,250269.6364,3688253.146,126.3178207,33.30447723,250269.6364,3688253.146,126.3178207,33.30447723
1239,250269.516,3688252.989,126.3178195,33.30447578,250269.516,3688252.989,126.3178195,33.30447578
1240,250269.3939,3688252.852,126.3178182,33.30447452,250269.3939,3688252.852,126.3178182,33.30447452
1241,250269.2615,3688252.703,126.3178168,33.30447315,250269.2615,3688252.703,126.3178168,33.30447315
1242,250269.1382,3688252.552,126.3178155,33.30447176,250269.1382,3688252.552,126.3178155,33.30447176
1243,250269.0117,3688252.402,126.3178142,33.30447038,250269.0117,3688252.402,126.3178142,33.30447038
1244,250268.8932,3688252.242,126.317813,33.30446891,250268.8932,3688252.242,126.317813,33.30446891
1245,250268.7681,3688252.09,126.3178117,33.30446751,250268.7681,3688252.09,126.3178117,33.30446751
1246,250268.6389,3688251.957,126.3178103,33.30446628,250268.6389,3688251.957,126.3178103,33.30446628
1247,250268.5102,3688251.811,126.317809,33.30446494,250268.5102,3688251.811,126.317809,33.30446494
1248,250268.3877,3688251.661,126.3178077,33.30446356,250268.3877,3688251.661,126.3178077,33.30446356
1249,250268.2569,3688251.513,126.3178064,33.30446219,250268.2569,3688251.513,126.3178064,33.30446219
1250,250268.1279,3688251.368,126.317805,33.30446086,250268.1279,3688251.368,126.317805,33.30446086
1251,250268.0057,3688251.212,126.3178037,33.30445942,250268.0057,3688251.212,126.3178037,33.30445942
1252,250267.8807,3688251.061,126.3178024,33.30445803,250267.8807,3688251.061,126.3178024,33.30445803
1253,250267.7555,3688250.909,126.3178011,33.30445664,250267.7555,3688250.909,126.3178011,33.30445664
1254,250267.6189,3688250.77,126.3177997,33.30445535,250267.6189,3688250.77,126.3177997,33.30445535
1255,250267.4976,3688250.618,126.3177985,33.30445395,250267.4976,3688250.618,126.3177985,33.30445395
1256,250267.3646,3688250.469,126.3177971,33.30445258,250267.3646,3688250.469,126.3177971,33.30445258
1257,250267.2325,3688250.327,126.3177957,33.30445127,250267.2325,3688250.327,126.3177957,33.30445127
1258,250267.1064,3688250.176,126.3177944,33.30444988,250267.1064,3688250.176,126.3177944,33.30444988
1259,250266.9779,3688250.025,126.317793,33.30444849,250266.9779,3688250.025,126.317793,33.30444849
1260,250266.853,3688249.872,126.3177917,33.30444708,250266.853,3688249.872,126.3177917,33.30444708
1261,250266.7299,3688249.723,126.3177905,33.30444571,250266.7299,3688249.723,126.3177905,33.30444571
1262,250266.5782,3688249.597,126.3177889,33.30444454,250266.5782,3688249.597,126.3177889,33.30444454
1263,250266.4643,3688249.434,126.3177877,33.30444305,250266.4643,3688249.434,126.3177877,33.30444305
1264,250266.3293,3688249.297,126.3177863,33.30444178,250266.3293,3688249.297,126.3177863,33.30444178
1265,250266.1924,3688249.157,126.3177849,33.30444049,250266.1924,3688249.157,126.3177849,33.30444049
1266,250266.0875,3688248.989,126.3177838,33.30443895,250266.0875,3688248.989,126.3177838,33.30443895
1267,250265.9443,3688248.852,126.3177823,33.30443768,250265.9443,3688248.852,126.3177823,33.30443768
1268,250265.8094,3688248.711,126.3177809,33.30443638,250265.8094,3688248.711,126.3177809,33.30443638
1269,250265.7118,3688248.538,126.3177799,33.3044348,250265.7118,3688248.538,126.3177799,33.3044348
1270,250265.5674,3688248.403,126.3177784,33.30443355,250265.5674,3688248.403,126.3177784,33.30443355
1271,250265.4261,3688248.269,126.3177769,33.30443231,250265.4261,3688248.269,126.3177769,33.30443231
1272,250265.2907,3688248.129,126.3177755,33.30443102,250265.2907,3688248.129,126.3177755,33.30443102
1273,250265.1722,3688247.973,126.3177742,33.30442958,250265.1722,3688247.973,126.3177742,33.30442958
1274,250265.0349,3688247.834,126.3177728,33.3044283,250265.0349,3688247.834,126.3177728,33.3044283
1275,250264.9036,3688247.685,126.3177714,33.30442693,250264.9036,3688247.685,126.3177714,33.30442693
1276,250264.7644,3688247.55,126.31777,33.30442568,250264.7644,3688247.55,126.31777,33.30442568
1277,250264.6207,3688247.418,126.3177685,33.30442445,250264.6207,3688247.418,126.3177685,33.30442445
1278,250264.5125,3688247.256,126.3177674,33.30442297,250264.5125,3688247.256,126.3177674,33.30442297
1279,250264.3831,3688247.109,126.317766,33.30442162,250264.3831,3688247.109,126.317766,33.30442162
1280,250264.25,3688246.965,126.3177646,33.30442029,250264.25,3688246.965,126.3177646,33.30442029
1281,250264.1166,3688246.816,126.3177632,33.30441891,250264.1166,3688246.816,126.3177632,33.30441891
1282,250264.0007,3688246.656,126.317762,33.30441745,250264.0007,3688246.656,126.317762,33.30441745
1283,250263.8965,3688246.492,126.317761,33.30441594,250263.8965,3688246.492,126.317761,33.30441594
1284,250263.7769,3688246.334,126.3177597,33.30441449,250263.7769,3688246.334,126.3177597,33.30441449
1285,250263.6601,3688246.177,126.3177585,33.30441305,250263.6601,3688246.177,126.3177585,33.30441305
1286,250263.5314,3688246.027,126.3177572,33.30441167,250263.5314,3688246.027,126.3177572,33.30441167
1287,250263.4202,3688245.862,126.317756,33.30441016,250263.4202,3688245.862,126.317756,33.30441016
1288,250263.285,3688245.724,126.3177546,33.30440888,250263.285,3688245.724,126.3177546,33.30440888
1289,250263.1518,3688245.579,126.3177532,33.30440754,250263.1518,3688245.579,126.3177532,33.30440754
1290,250263.0029,3688245.45,126.3177517,33.30440635,250263.0029,3688245.45,126.3177517,33.30440635
1291,250262.877,3688245.302,126.3177503,33.30440499,250262.877,3688245.302,126.3177503,33.30440499
1292,250262.728,3688245.173,126.3177488,33.30440379,250262.728,3688245.173,126.3177488,33.30440379
1293,250262.6048,3688245.024,126.3177475,33.30440242,250262.6048,3688245.024,126.3177475,33.30440242
1294,250262.4691,3688244.884,126.3177461,33.30440112,250262.4691,3688244.884,126.3177461,33.30440112
1295,250262.3334,3688244.744,126.3177447,33.30439983,250262.3334,3688244.744,126.3177447,33.30439983
1296,250262.1952,3688244.61,126.3177432,33.30439859,250262.1952,3688244.61,126.3177432,33.30439859
1297,250262.0578,3688244.479,126.3177418,33.30439738,250262.0578,3688244.479,126.3177418,33.30439738
1298,250261.9145,3688244.343,126.3177403,33.30439612,250261.9145,3688244.343,126.3177403,33.30439612
1299,250261.776,3688244.208,126.3177388,33.30439487,250261.776,3688244.208,126.3177388,33.30439487
1300,250261.6317,3688244.08,126.3177373,33.30439369,250261.6317,3688244.08,126.3177373,33.30439369
1301,250261.4853,3688243.947,126.3177358,33.30439245,250261.4853,3688243.947,126.3177358,33.30439245
1302,250261.3474,3688243.805,126.3177343,33.30439114,250261.3474,3688243.805,126.3177343,33.30439114
1303,250261.2019,3688243.676,126.3177328,33.30438995,250261.2019,3688243.676,126.3177328,33.30438995
1304,250261.0608,3688243.541,126.3177313,33.3043887,250261.0608,3688243.541,126.3177313,33.3043887
1305,250260.9218,3688243.406,126.3177299,33.30438745,250260.9218,3688243.406,126.3177299,33.30438745
1306,250260.7837,3688243.271,126.3177284,33.3043862,250260.7837,3688243.271,126.3177284,33.3043862
1307,250260.6352,3688243.146,126.3177269,33.30438504,250260.6352,3688243.146,126.3177269,33.30438504
1308,250260.5068,3688243.001,126.3177255,33.3043837,250260.5068,3688243.001,126.3177255,33.3043837
1309,250260.3601,3688242.867,126.317724,33.30438246,250260.3601,3688242.867,126.317724,33.30438246
1310,250260.2255,3688242.734,126.3177226,33.30438123,250260.2255,3688242.734,126.3177226,33.30438123
1311,250260.0859,3688242.603,126.3177211,33.30438002,250260.0859,3688242.603,126.3177211,33.30438002
1312,250259.9391,3688242.467,126.3177196,33.30437876,250259.9391,3688242.467,126.3177196,33.30437876
1313,250259.8059,3688242.322,126.3177182,33.30437742,250259.8059,3688242.322,126.3177182,33.30437742
1314,250259.6691,3688242.18,126.3177168,33.30437611,250259.6691,3688242.18,126.3177168,33.30437611
1315,250259.5307,3688242.046,126.3177153,33.30437487,250259.5307,3688242.046,126.3177153,33.30437487
1316,250259.3835,3688241.918,126.3177138,33.30437369,250259.3835,3688241.918,126.3177138,33.30437369
1317,250259.255,3688241.766,126.3177125,33.30437229,250259.255,3688241.766,126.3177125,33.30437229
1318,250259.1125,3688241.635,126.317711,33.30437107,250259.1125,3688241.635,126.317711,33.30437107
1319,250258.9877,3688241.482,126.3177097,33.30436967,250258.9877,3688241.482,126.3177097,33.30436967
1320,250258.8584,3688241.336,126.3177083,33.30436832,250258.8584,3688241.336,126.3177083,33.30436832
1321,250258.7285,3688241.189,126.317707,33.30436697,250258.7285,3688241.189,126.317707,33.30436697
1322,250258.6004,3688241.044,126.3177056,33.30436563,250258.6004,3688241.044,126.3177056,33.30436563
1323,250258.4699,3688240.898,126.3177043,33.30436428,250258.4699,3688240.898,126.3177043,33.30436428
1324,250258.3491,3688240.743,126.317703,33.30436286,250258.3491,3688240.743,126.317703,33.30436286
1325,250258.2087,3688240.604,126.3177016,33.30436157,250258.2087,3688240.604,126.3177016,33.30436157
1326,250258.0874,3688240.448,126.3177003,33.30436014,250258.0874,3688240.448,126.3177003,33.30436014
1327,250257.9562,3688240.302,126.3176989,33.30435879,250257.9562,3688240.302,126.3176989,33.30435879
1328,250257.8269,3688240.155,126.3176976,33.30435744,250257.8269,3688240.155,126.3176976,33.30435744
1329,250257.6896,3688240.016,126.3176961,33.30435616,250257.6896,3688240.016,126.3176961,33.30435616
1330,250257.5615,3688239.869,126.3176948,33.3043548,250257.5615,3688239.869,126.3176948,33.3043548
1331,250257.4203,3688239.728,126.3176933,33.3043535,250257.4203,3688239.728,126.3176933,33.3043535
